Well_ID,Well_Name,Field_Location,Date,Oil_Production_BBL,Gas_Production_MSCF,Water_Cut_Percentage,Downtime_Hours,Equipment_Status
WELL_012,Delta-L-12,Niger Delta Offshore,5/29/2024,1401,10206,15.47,9,Maintenance
WELL_012,Delta-L-12,Niger Delta Offshore,5/30/2024,2113,14635,15.48,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,5/31/2024,1408,10205,15.52,7,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,6/1/2024,2120,14681,15.54,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,6/2/2024,2071,14751,15.56,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,6/3/2024,1464,10243,15.58,6,Maintenance
WELL_012,Delta-L-12,Niger Delta Offshore,6/4/2024,2106,14760,15.61,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,6/5/2024,2119,14690,15.66,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,6/6/2024,1404,10193,15.68,9,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,6/7/2024,2056,14613,15.73,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,6/8/2024,2069,14588,15.74,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,6/9/2024,2064,14590,15.76,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,6/10/2024,2061,14679,15.78,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,6/11/2024,2109,14592,15.82,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,6/12/2024,2029,14608,15.86,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,6/13/2024,2033,14618,15.9,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,6/14/2024,2068,14556,15.91,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,6/15/2024,2039,14612,15.96,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,6/16/2024,215,3033,16,23,Failed
WELL_012,Delta-L-12,Niger Delta Offshore,6/17/2024,1428,10116,16.02,4,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,6/18/2024,2055,14716,16.04,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,6/19/2024,1379,10245,16.07,7,Maintenance
WELL_012,Delta-L-12,Niger Delta Offshore,6/20/2024,1416,10094,16.1,7,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,6/21/2024,2040,14633,16.14,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,6/22/2024,415,3421,16.18,16,Failed
WELL_012,Delta-L-12,Niger Delta Offshore,6/23/2024,2108,14621,16.2,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,6/24/2024,2072,14581,16.25,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,6/25/2024,2037,14552,16.27,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,6/26/2024,2011,14528,16.29,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,6/27/2024,1440,10053,16.34,7,Maintenance
WELL_012,Delta-L-12,Niger Delta Offshore,6/28/2024,1425,10150,16.39,8,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,6/29/2024,2041,14628,16.4,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,6/30/2024,2049,14697,16.44,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,7/1/2024,2100,14638,16.46,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,7/2/2024,2040,14622,16.48,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,7/3/2024,2065,14522,16.49,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,7/4/2024,2021,14562,16.54,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,7/5/2024,1352,10071,16.55,8,Maintenance
WELL_012,Delta-L-12,Niger Delta Offshore,7/6/2024,2091,14535,16.57,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,7/7/2024,1351,10032,16.6,6,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,7/8/2024,2008,14588,16.64,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,7/9/2024,2046,14592,16.68,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,7/10/2024,2045,14695,16.69,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,7/11/2024,2077,14533,16.73,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,7/12/2024,2093,14588,16.77,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,7/13/2024,2093,14533,16.8,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,7/14/2024,2021,14599,16.81,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,7/15/2024,593,3120,16.83,22,Failed
WELL_012,Delta-L-12,Niger Delta Onshore,7/16/2024,2011,14489,16.86,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,7/17/2024,1401,10072,16.89,6,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,7/18/2024,2009,14499,16.91,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,7/19/2024,2020,14602,16.94,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,7/20/2024,2004,14606,16.98,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,7/21/2024,2026,14667,16.99,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,7/22/2024,153,2370,17.01,17,Failed
WELL_012,Delta-L-12,Niger Delta Onshore,7/23/2024,2012,14634,17.02,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,7/24/2024,1993,14628,17.04,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,7/25/2024,2040,14482,17.09,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,7/26/2024,2028,14600,17.11,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,7/27/2024,1362,10146,17.13,9,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,7/28/2024,2040,14476,17.17,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,7/29/2024,1998,14532,17.2,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,7/30/2024,2060,14547,17.22,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,7/31/2024,1996,14567,17.24,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,8/1/2024,287,2955,17.28,22,Failed
WELL_012,Delta-L-12,Niger Delta Offshore,8/2/2024,2003,14585,17.32,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,8/3/2024,514,2799,17.37,16,Failed
WELL_012,Delta-L-12,Niger Delta Onshore,8/4/2024,1994,14568,17.41,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,8/5/2024,2031,14564,17.44,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,8/6/2024,1976,14556,17.47,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,8/7/2024,1338,10038,17.49,8,Maintenance
WELL_012,Delta-L-12,Niger Delta Offshore,8/8/2024,290,2469,17.54,14,Failed
WELL_012,Delta-L-12,Niger Delta Onshore,8/9/2024,1977,14545,17.59,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,8/10/2024,2062,14576,17.62,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,8/11/2024,2025,14522,17.65,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,8/12/2024,1974,14442,17.67,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,8/13/2024,1403,10051,17.68,5,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,8/14/2024,2013,14536,17.72,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,8/15/2024,2066,14585,17.76,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,8/16/2024,1986,14456,17.77,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,8/17/2024,2058,14470,17.79,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,8/18/2024,2053,14612,17.81,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,8/19/2024,2034,14506,17.84,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,8/20/2024,2023,14567,17.88,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,8/21/2024,2025,14560,17.9,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,8/22/2024,2057,14490,17.94,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,8/23/2024,2056,14600,17.98,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,8/24/2024,2046,14502,18.02,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,8/25/2024,1999,14596,18.03,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,8/26/2024,1357,10080,18.07,5,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,8/27/2024,396,3750,18.1,16,Failed
WELL_012,Delta-L-12,Niger Delta Onshore,8/28/2024,2018,14459,18.14,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,8/29/2024,2013,14519,18.18,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,8/30/2024,2026,14571,18.21,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,8/31/2024,2036,14524,18.25,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,9/1/2024,2023,14525,18.29,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,9/2/2024,2048,14391,18.31,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,9/3/2024,1961,14546,18.35,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,9/4/2024,1985,14499,18.38,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,9/5/2024,2047,14421,18.4,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,9/6/2024,2024,14413,18.43,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,9/7/2024,1976,14532,18.45,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,9/8/2024,1980,14461,18.48,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,9/9/2024,1987,14399,18.53,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,9/10/2024,1973,14396,18.58,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,9/11/2024,2040,14383,18.6,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,9/12/2024,1949,14496,18.61,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,9/13/2024,1956,14489,18.63,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,9/14/2024,2008,14537,18.65,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,9/15/2024,1373,10033,18.66,7,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,9/16/2024,2030,14378,18.68,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,9/17/2024,1952,14485,18.7,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,9/18/2024,2007,14530,18.72,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,9/19/2024,1369,9950,18.75,4,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,9/20/2024,2034,14500,18.8,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,9/21/2024,2025,14421,18.84,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,9/22/2024,1316,9859,18.86,9,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,9/23/2024,2016,14425,18.89,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,9/24/2024,2017,14513,18.91,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,9/25/2024,1960,14433,18.94,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,9/26/2024,1304,10013,18.95,5,Maintenance
WELL_012,Delta-L-12,Niger Delta Offshore,9/27/2024,1350,9918,19,7,Maintenance
WELL_012,Delta-L-12,Niger Delta Offshore,9/28/2024,123,2847,19.05,19,Failed
WELL_012,Delta-L-12,Niger Delta Onshore,9/29/2024,47,2860,19.07,21,Failed
WELL_012,Delta-L-12,Niger Delta Offshore,9/30/2024,1978,14456,19.12,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,10/1/2024,2019,14508,19.16,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,10/2/2024,1313,9960,19.17,8,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,10/3/2024,1971,14469,19.18,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,10/4/2024,1974,14442,19.19,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,10/5/2024,1955,14377,19.23,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,10/6/2024,1943,14360,19.27,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,10/7/2024,1952,14397,19.3,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,10/8/2024,375,4174,19.32,23,Failed
WELL_012,Delta-L-12,Niger Delta Offshore,10/9/2024,650,4321,19.34,17,Failed
WELL_012,Delta-L-12,Niger Delta Onshore,10/10/2024,2006,14358,19.38,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,10/11/2024,1998,14424,19.42,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,10/12/2024,1996,14493,19.44,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,10/13/2024,2003,14449,19.47,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,10/14/2024,59,4106,19.5,17,Failed
WELL_012,Delta-L-12,Niger Delta Offshore,10/15/2024,1980,14396,19.52,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,10/16/2024,1945,14497,19.55,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,10/17/2024,1278,9940,19.57,6,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,10/18/2024,125,3430,19.62,15,Failed
WELL_012,Delta-L-12,Niger Delta Offshore,10/19/2024,1954,14482,19.63,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,10/20/2024,1975,14462,19.65,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,10/21/2024,1949,14365,19.68,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,10/22/2024,1961,14292,19.72,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,10/23/2024,1953,14385,19.75,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,10/24/2024,2005,14384,19.8,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,10/25/2024,1919,14298,19.82,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,10/26/2024,1346,9854,19.84,8,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,10/27/2024,1993,14360,19.88,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,10/28/2024,1980,14458,19.92,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,10/29/2024,2005,14287,19.95,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,10/30/2024,1957,14282,19.97,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,10/31/2024,1951,14307,20,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,11/1/2024,605,1496,20.01,18,Failed
WELL_012,Delta-L-12,Niger Delta Offshore,11/2/2024,319,2267,20.04,19,Failed
WELL_012,Delta-L-12,Niger Delta Offshore,11/3/2024,81,3334,20.09,15,Failed
WELL_012,Delta-L-12,Niger Delta Onshore,11/4/2024,1993,14266,20.11,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,11/5/2024,358,3357,20.13,18,Failed
WELL_012,Delta-L-12,Niger Delta Onshore,11/6/2024,1941,14284,20.15,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,11/7/2024,1932,14350,20.19,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,11/8/2024,1950,14388,20.22,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,11/9/2024,653,2600,20.27,21,Failed
WELL_012,Delta-L-12,Niger Delta Offshore,11/10/2024,1280,9921,20.31,6,Maintenance
WELL_012,Delta-L-12,Niger Delta Offshore,11/11/2024,1923,14423,20.33,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,11/12/2024,1974,14413,20.36,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,11/13/2024,1942,14402,20.4,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,11/14/2024,1962,14316,20.44,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,11/15/2024,1975,14411,20.49,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,11/16/2024,1271,9826,20.5,7,Maintenance
WELL_012,Delta-L-12,Niger Delta Offshore,11/17/2024,1962,14321,20.52,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,11/18/2024,1919,14358,20.57,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,11/19/2024,1895,14380,20.58,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,11/20/2024,1293,9910,20.61,7,Maintenance
WELL_012,Delta-L-12,Niger Delta Offshore,11/21/2024,1931,14311,20.63,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,11/22/2024,517,1288,20.65,16,Failed
WELL_012,Delta-L-12,Niger Delta Onshore,11/23/2024,1929,14421,20.68,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,11/24/2024,1892,14250,20.69,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,11/25/2024,1924,14226,20.73,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,11/26/2024,1934,14307,20.77,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,11/27/2024,1978,14355,20.79,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,11/28/2024,1911,14321,20.83,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,11/29/2024,1962,14227,20.85,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,11/30/2024,1229,9804,20.87,5,Maintenance
WELL_012,Delta-L-12,Niger Delta Offshore,12/1/2024,1917,14275,20.91,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,12/2/2024,1888,14380,20.92,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,12/3/2024,1918,14219,20.93,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,12/4/2024,1904,14228,20.95,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,12/5/2024,1883,14348,20.98,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,12/6/2024,1977,14212,21.01,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,12/7/2024,1901,14207,21.04,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,12/8/2024,1898,14341,21.05,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,12/9/2024,1971,14227,21.1,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,12/10/2024,1956,14240,21.15,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,12/11/2024,1896,14308,21.18,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,12/12/2024,512,3733,21.19,22,Failed
WELL_012,Delta-L-12,Niger Delta Offshore,12/13/2024,1933,14294,21.21,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,12/14/2024,1883,14217,21.26,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,12/15/2024,1942,14256,21.28,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,12/16/2024,1967,14239,21.32,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,12/17/2024,1898,14234,21.37,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,12/18/2024,1874,14352,21.41,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,12/19/2024,278,3658,21.42,12,Failed
WELL_012,Delta-L-12,Niger Delta Onshore,12/20/2024,1893,14245,21.44,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,12/21/2024,1887,14226,21.48,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,12/22/2024,1923,14336,21.51,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,12/23/2024,1920,14210,21.56,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,12/24/2024,1252,9784,21.58,6,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,12/25/2024,650,48,21.61,16,Failed
WELL_012,Delta-L-12,Niger Delta Offshore,12/26/2024,1909,14163,21.65,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,12/27/2024,1898,14308,21.69,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,12/28/2024,1872,14275,21.72,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,12/29/2024,1906,14278,21.74,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,12/30/2024,1873,14351,21.78,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,12/31/2024,1901,14178,21.82,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,1/1/2025,1197,9812,21.84,6,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,1/2/2025,1937,14164,21.87,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,1/3/2025,1273,9791,21.91,8,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,1/4/2025,1198,9697,21.94,8,Maintenance
WELL_012,Delta-L-12,Niger Delta Onshore,1/5/2025,1953,14270,21.96,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,1/6/2025,1909,14260,21.98,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,1/7/2025,1874,14196,22.02,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,1/8/2025,1857,14215,22.04,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,1/9/2025,1924,14173,22.07,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,1/10/2025,1921,14244,22.09,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,1/11/2025,1277,9652,22.12,6,Maintenance
WELL_012,Delta-L-12,Niger Delta Offshore,1/12/2025,1930,14222,22.16,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,1/13/2025,572,2085,22.2,12,Failed
WELL_012,Delta-L-12,Niger Delta Onshore,1/14/2025,1915,14205,22.25,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,1/15/2025,1848,14148,22.28,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,1/16/2025,1253,9662,22.31,8,Maintenance
WELL_012,Delta-L-12,Niger Delta Offshore,1/17/2025,1876,14198,22.33,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,1/18/2025,220,3769,22.38,13,Failed
WELL_012,Delta-L-12,Niger Delta Offshore,1/19/2025,1878,14284,22.42,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,1/20/2025,1889,14244,22.43,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,1/21/2025,1189,9624,22.48,9,Maintenance
WELL_012,Delta-L-12,Niger Delta Offshore,1/22/2025,1858,14259,22.5,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,1/23/2025,1840,14295,22.54,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,1/24/2025,1891,14207,22.57,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,1/25/2025,1208,9665,22.59,7,Maintenance
WELL_012,Delta-L-12,Niger Delta Offshore,1/26/2025,1852,14246,22.61,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,1/27/2025,1866,14280,22.65,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,1/28/2025,1859,14119,22.66,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,1/29/2025,1911,14267,22.69,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,1/30/2025,1886,14101,22.72,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,1/31/2025,1896,14108,22.75,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,2/1/2025,1864,14113,22.76,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,2/2/2025,1919,14196,22.78,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,2/3/2025,1895,14099,22.81,3,Active
WELL_012,Delta-L-12,Niger Delta Offshore,2/4/2025,1868,14172,22.83,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,2/5/2025,1837,14108,22.84,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,2/6/2025,1885,14183,22.87,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,2/7/2025,1902,14079,22.89,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,2/8/2025,1861,14213,22.92,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,2/9/2025,1830,14198,22.94,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,2/10/2025,1856,14126,22.97,0,Active
WELL_012,Delta-L-12,Niger Delta Onshore,2/11/2025,517,2588,22.99,11,Failed
WELL_012,Delta-L-12,Niger Delta Onshore,2/12/2025,1833,14176,23,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,2/13/2025,1861,14212,23.04,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,2/14/2025,1914,14249,23.06,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,2/15/2025,1892,14128,23.08,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,2/16/2025,1848,14202,23.12,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,2/17/2025,1859,14139,23.13,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,2/18/2025,516,1683,23.18,11,Failed
WELL_012,Delta-L-12,Niger Delta Onshore,2/19/2025,1862,14056,23.2,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,2/20/2025,1876,14224,23.21,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,2/21/2025,215,282,23.26,22,Failed
WELL_012,Delta-L-12,Niger Delta Onshore,2/22/2025,1860,14193,23.28,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,2/23/2025,1914,14104,23.32,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,2/24/2025,1897,14151,23.33,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,2/25/2025,1239,9555,23.37,7,Maintenance
WELL_012,Delta-L-12,Niger Delta Offshore,2/26/2025,1897,14228,23.4,2,Active
WELL_012,Delta-L-12,Niger Delta Onshore,2/27/2025,1887,14140,23.43,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,2/28/2025,1880,14140,23.46,1,Active
WELL_012,Delta-L-12,Niger Delta Onshore,3/1/2025,1881,14174,23.49,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,3/2/2025,1852,14098,23.52,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,3/3/2025,1848,14181,23.57,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,3/4/2025,1840,14160,23.59,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,3/5/2025,1830,14029,23.61,0,Active
WELL_012,Delta-L-12,Niger Delta Offshore,3/6/2025,156,598,23.64,21,Failed
WELL_012,Delta-L-12,Niger Delta Onshore,3/7/2025,1808,14185,23.65,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,3/8/2025,1835,14122,23.7,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,3/9/2025,1898,14022,23.73,2,Active
WELL_012,Delta-L-12,Niger Delta Offshore,3/10/2025,1809,14052,23.77,1,Active
WELL_012,Delta-L-12,Niger Delta Offshore,3/11/2025,1867,14051,23.8,3,Active
WELL_012,Delta-L-12,Niger Delta Onshore,3/12/2025,1151,9614,23.84,8,Maintenance
